# amplicon position	effect
118	0.000000000000000000e+00
119	0.000000000000000000e+00
120	0.000000000000000000e+00
121	0.000000000000000000e+00
122	0.000000000000000000e+00
123	0.000000000000000000e+00
124	0.000000000000000000e+00
125	0.000000000000000000e+00
126	0.000000000000000000e+00
127	0.000000000000000000e+00
128	0.000000000000000000e+00
129	0.000000000000000000e+00
130	0.000000000000000000e+00
131	0.000000000000000000e+00
132	0.000000000000000000e+00
133	0.000000000000000000e+00
134	0.000000000000000000e+00
135	0.000000000000000000e+00
136	0.000000000000000000e+00
137	0.000000000000000000e+00
138	0.000000000000000000e+00
139	0.000000000000000000e+00
140	0.000000000000000000e+00
141	4.500000000000000000e+01
142	4.500000000000000000e+01
143	4.500000000000000000e+01
144	4.073903002309468491e+01
145	4.073903002309468491e+01
146	4.500000000000000000e+01
147	4.500000000000000000e+01
148	4.500000000000000000e+01
149	4.433333333333333570e+01
150	4.433333333333333570e+01
151	4.077099236641221580e+01
152	4.081922196796338653e+01
153	4.081922196796338653e+01
154	4.452032520325203535e+01
155	4.448620933521923604e+01
156	4.314177428411004911e+01
157	4.264872711031710395e+01
158	4.290075711070186060e+01
159	4.537420859713429167e+01
160	4.556481785362651493e+01
161	4.414075218959299463e+01
162	4.394778672032192901e+01
163	4.386594063222821660e+01
164	4.309790848479313041e+01
165	4.067322372284204590e+01
166	3.887790355296734646e+01
167	3.715930199831128533e+01
168	3.585204134906546614e+01
169	3.494939997525671060e+01
170	3.474852397821201322e+01
171	3.300751105055003620e+01
172	3.113199673145392055e+01
173	3.027462455830388777e+01
174	2.726439164407590354e+01
175	2.694130729065944863e+01
176	2.601719731657970414e+01
177	2.182796016143116802e+01
178	2.173862718707940900e+01
179	2.171803663268068263e+01
180	2.117802773401225025e+01
181	2.001488704419680076e+01
182	1.990742726024563325e+01
183	1.975013002934948148e+01
184	1.920150709937324152e+01
185	1.107467352784115810e+01
186	1.938182833771988101e+01
187	2.032749009986225985e+01
188	2.080240772618541811e+01
189	2.379187802067902524e+01
190	2.516352380155609580e+01
191	2.564086692644573873e+01
192	2.664086797248803862e+01
193	2.829188759848013390e+01
194	2.975077341913129558e+01
195	3.131654873567001118e+01
196	3.089025451076128803e+01
197	3.202743773744195721e+01
198	3.375420063807160886e+01
199	3.496001394862257428e+01
200	3.907770614183915825e+01
201	3.866964084029817172e+01
202	3.938992592592592246e+01
203	3.938310933057637442e+01
204	3.966180682114033118e+01
205	3.997120921305182151e+01
206	3.941933727442439306e+01
207	4.041687657430730241e+01
208	4.081377945983141586e+01
209	4.039337703243381128e+01
210	4.477303424987940161e+01
211	4.476365609550222757e+01
212	4.632186262460739812e+01
213	4.628323221180364300e+01
214	4.768400597907324112e+01
215	4.100349368449341370e+01
216	4.099247716281568898e+01
217	4.103900995426419485e+01
218	3.998833383188752322e+01
219	3.997637559808612195e+01
220	3.895134032634032906e+01
221	3.072046413502109630e+01
222	3.164795918367346772e+01
223	3.307931316434996205e+01
224	3.267851373182552521e+01
225	1.445531914893616943e+01
226	1.570261941448382181e+01
227	1.790812720848056472e+01
228	1.797163120567375927e+01
229	1.790812720848056472e+01
230	1.790812720848056472e+01
231	1.787654320987654444e+01
232	1.787654320987654444e+01
233	1.768935427574171015e+01
234	1.750604490500863619e+01
235	1.501629629629629648e+01
236	8.575296108291032837e+00
237	8.582557154953429190e+00
238	1.014614614614614574e+01
239	8.692967409948542112e+00
240	4.545291479820627423e+00
241	4.549371633752244293e+00
242	4.767638758231420582e+00
243	9.481758652946679078e+00
244	5.487818083378451561e+00
245	5.749290981281905744e+00
246	5.085800301053687633e+00
247	3.326550705612077330e+00
