# amplicon position	effect
156	0.000000000000000000e+00
157	8.400000000000000000e+01
158	8.400000000000000000e+01
159	0.000000000000000000e+00
160	5.500000000000000000e+01
161	5.500000000000000000e+01
162	0.000000000000000000e+00
163	1.000000000000000000e+02
164	1.000000000000000000e+02
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	8.400000000000000000e+01
171	1.390000000000000000e+02
172	5.500000000000000000e+01
173	0.000000000000000000e+00
174	5.700000000000000000e+01
175	3.600000000000000000e+02
176	4.240000000000000000e+02
177	1.210000000000000000e+02
178	0.000000000000000000e+00
179	1.000000000000000000e+01
180	5.630000000000000000e+02
181	6.580000000000000000e+02
182	1.900000000000000000e+02
183	5.980000000000000000e+02
184	3.580000000000000000e+03
185	1.107300000000000000e+04
186	8.345000000000000000e+03
187	4.610000000000000000e+02
188	2.150000000000000000e+02
189	4.360000000000000000e+02
190	5.740000000000000000e+02
191	2.320000000000000000e+02
192	1.000000000000000000e+00
193	1.000000000000000000e+00
194	3.000000000000000000e+00
195	7.000000000000000000e+00
196	6.770000000000000000e+02
197	6.720000000000000000e+02
198	0.000000000000000000e+00
199	9.500000000000000000e+01
200	9.600000000000000000e+01
201	2.000000000000000000e+00
202	2.260000000000000000e+02
203	3.150000000000000000e+02
204	4.380000000000000000e+02
205	3.480000000000000000e+02
206	1.010000000000000000e+02
207	1.010000000000000000e+02
208	1.000000000000000000e+00
209	3.000000000000000000e+00
210	2.000000000000000000e+00
211	9.500000000000000000e+01
212	1.156000000000000000e+03
213	1.063000000000000000e+03
214	2.000000000000000000e+00
215	3.690000000000000000e+02
216	1.431000000000000000e+03
217	1.347000000000000000e+03
218	2.870000000000000000e+02
219	4.000000000000000000e+00
220	3.000000000000000000e+00
221	1.062000000000000000e+03
222	1.063000000000000000e+03
223	3.000000000000000000e+00
224	1.000000000000000000e+00
225	2.890000000000000000e+02
226	2.890000000000000000e+02
227	2.000000000000000000e+00
228	4.250000000000000000e+02
229	5.080000000000000000e+02
230	8.500000000000000000e+01
231	1.000000000000000000e+00
232	1.000000000000000000e+00
233	1.000000000000000000e+00
234	1.000000000000000000e+00
235	3.000000000000000000e+00
236	3.000000000000000000e+00
237	1.065000000000000000e+03
238	1.389000000000000000e+03
239	3.250000000000000000e+02
240	9.500000000000000000e+01
241	9.400000000000000000e+01
242	1.000000000000000000e+00
243	1.000000000000000000e+00
244	0.000000000000000000e+00
245	2.000000000000000000e+00
246	2.000000000000000000e+00
247	1.248390000000000000e+05
