# amplicon position	effect
138	0.000000000000000000e+00
139	0.000000000000000000e+00
140	0.000000000000000000e+00
141	0.000000000000000000e+00
142	0.000000000000000000e+00
143	5.000000000000000000e+00
144	5.000000000000000000e+00
145	1.000000000000000000e+00
146	1.000000000000000000e+00
147	0.000000000000000000e+00
148	0.000000000000000000e+00
149	0.000000000000000000e+00
150	0.000000000000000000e+00
151	0.000000000000000000e+00
152	0.000000000000000000e+00
153	0.000000000000000000e+00
154	0.000000000000000000e+00
155	7.636363636363636687e+00
156	8.400000000000000355e+00
157	0.000000000000000000e+00
158	7.000000000000000000e+00
159	7.000000000000000000e+00
160	1.000000000000000000e+00
161	5.571428571428571175e+00
162	6.380530973451327803e+00
163	8.333333333333333703e-01
164	8.333333333333333703e-01
165	1.200000000000000000e+01
166	1.200000000000000000e+01
167	0.000000000000000000e+00
168	2.836538461538461675e+00
169	3.137931034482758452e+00
170	1.367521367521367548e+00
171	1.165354330708661346e+00
172	1.662921348314606806e+00
173	2.152173913043478048e+00
174	2.152173913043478048e+00
175	1.000000000000000000e+00
176	9.242857142857141994e+00
177	4.146226415094339757e+00
178	2.730072463768115743e+00
179	1.028519580869870609e+00
180	1.026919113858835608e+00
181	1.337187172899419574e+00
182	1.339200534249189056e+00
183	2.835249042145593812e+00
184	1.648814504881450427e+00
185	2.374749659536970370e+00
186	2.818027380833416640e+00
187	5.868719611021069760e+00
188	4.947368421052631859e+00
189	2.684210526315789380e+00
190	6.799999999999999822e+00
191	1.049264705882352899e+01
192	1.035185185185185119e+01
193	8.826086956521738358e+00
194	1.000000000000000000e+00
195	4.545454545454545581e-02
196	3.396551724137931050e+00
197	1.990566037735848948e+00
198	4.021897810218978186e+00
199	7.549295774647887036e+00
200	0.000000000000000000e+00
201	0.000000000000000000e+00
202	5.625000000000000000e-01
203	4.186046511627907196e-01
204	0.000000000000000000e+00
205	0.000000000000000000e+00
206	0.000000000000000000e+00
207	0.000000000000000000e+00
208	0.000000000000000000e+00
209	0.000000000000000000e+00
210	2.900000000000000000e+01
211	9.666666666666666075e+00
212	0.000000000000000000e+00
213	0.000000000000000000e+00
214	0.000000000000000000e+00
215	0.000000000000000000e+00
216	0.000000000000000000e+00
217	0.000000000000000000e+00
218	0.000000000000000000e+00
219	1.312500000000000000e+00
220	8.399999999999999689e-01
221	0.000000000000000000e+00
222	0.000000000000000000e+00
223	0.000000000000000000e+00
224	3.500000000000000000e+00
225	5.250000000000000000e+00
226	9.545454545454544970e+00
227	1.076923076923077005e+01
228	2.978723404255319007e+00
229	2.916666666666666519e+00
230	0.000000000000000000e+00
231	0.000000000000000000e+00
232	1.000000000000000000e+00
233	8.076923076923077094e-01
234	0.000000000000000000e+00
235	4.852941176470587870e+00
236	4.852941176470587870e+00
237	8.888888888888888395e-01
238	1.043243243243243157e+01
239	2.930232558139534760e+00
240	6.201550387596899139e-01
241	4.225806451612903025e+00
242	1.307692307692307709e+00
243	0.000000000000000000e+00
244	0.000000000000000000e+00
245	0.000000000000000000e+00
246	0.000000000000000000e+00
247	1.829419755482243337e-01
